ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
983581.1_PROBE1	2.29e-02	1.01e-02	-2.75163	-3.647082	-0.24219047		
NM_012208.1_PROBE1	2.38e-02	1.05e-02	2.733692	-3.648203	0.38404912	HARS2	histidyl-tRNA synthetase 2, mitochondrial
241201.1_PROBE1	2.44e-02	1.08e-02	2.7219086	-3.648676	0.39096922		
903822.1_PROBE1	3.56e-02	1.69e-02	2.5334631	-3.649223	0.61231508		
NM_018276.1_PROBE1	2.76e-02	1.25e-02	-2.6607349	-3.650657	-0.35477192	SSH3	slingshot protein phosphatase 3
AF131740_PROBE1	2.53e-02	1.13e-02	2.7039685	-3.651315	0.39314261	KCMF1	potassium channel modulatory factor 1
NM_031886.1_PROBE1	2.93e-02	1.34e-02	-2.6313845	-3.651712	-0.44790691	KCNA7	potassium voltage-gated channel subfamily A member 7
1119710.3_PROBE1	3.45e-02	1.62e-02	-2.5501702	-3.653147	-0.55192765	EPG5	ectopic P-granules autophagy protein 5 homolog
NM_015962.1_PROBE1	2.58e-02	1.16e-02	2.694153	-3.653302	0.50254082	FCF1	FCF1 rRNA-processing protein
NM_001103.1_PROBE1	4.10e-02	2.00e-02	-2.4598841	-3.655101	-0.90456571	ACTN2	actinin alpha 2
AA602403_PROBE1	2.46e-02	1.09e-02	-2.7180812	-3.655967	-0.53334706	CUEDC2	CUE domain containing 2
NM_022916.1_PROBE1	2.39e-02	1.05e-02	-2.7321357	-3.656157	-0.57425395	VPS33A	VPS33A, CORVET/HOPS core subunit
NM_007254.1_PROBE1	2.52e-02	1.13e-02	-2.7050717	-3.656749	-0.3780432	PNKP	polynucleotide kinase 3'-phosphatase
U24578_PROBE1	2.53e-02	1.13e-02	-2.7037864	-3.65809	-0.50062	STK19///C4B	serine/threonine kinase 19///complement component 4B (Chido blood group)
1446915.1_PROBE1	3.17e-02	1.47e-02	-2.5921289	-3.658531	-0.49517392		
AAC60282_PROBE1	2.82e-02	1.29e-02	-2.6491406	-3.659369	-0.57716897	CHD2	chromodomain helicase DNA binding protein 2
1418517CB1_PROBE1	2.41e-02	1.06e-02	2.7291707	-3.662563	0.55606935	SZRD1	SUZ RNA binding domain containing 1
NM_007325.1_PROBE1	4.82e-02	2.42e-02	-2.3773015	-3.662666	-1.65652821	GRIA3	glutamate ionotropic receptor AMPA type subunit 3
1389713.3_PROBE1	2.46e-02	1.09e-02	2.7186169	-3.663158	0.45111446		
001762CB1_PROBE1	2.45e-02	1.09e-02	2.7195274	-3.664546	0.41242751	UBE2F	ubiquitin conjugating enzyme E2 F (putative)
NM_024984.1_PROBE1	2.54e-02	1.13e-02	-2.7025202	-3.665307	-0.40977786		
1135034.1_PROBE1	4.06e-02	1.97e-02	-2.4659723	-3.665686	-0.72752118		
U07139_PROBE1	2.72e-02	1.23e-02	-2.6683642	-3.666829	-0.53000407	CACNB3	calcium voltage-gated channel auxiliary subunit beta 3
1079062.14_PROBE1	2.52e-02	1.12e-02	-2.7069303	-3.667318	-0.33985683	PHACTR4	phosphatase and actin regulator 4
BC011361_PROBE1	2.96e-02	1.36e-02	-2.625443	-3.668144	-0.45478968	OLFM2	olfactomedin 2
AC005175_PROBE1	2.43e-02	1.07e-02	2.7242419	-3.668598	0.43479402	CACTIN	cactin, spliceosome C complex subunit
332795.17_PROBE1	2.54e-02	1.13e-02	-2.7018148	-3.670174	-0.65170401	ALG9	ALG9, alpha-1,2-mannosyltransferase
NM_024057.1_PROBE1	2.82e-02	1.28e-02	2.6505942	-3.670201	0.5662242	NUP37	nucleoporin 37
NM_014654.1_PROBE1	2.43e-02	1.07e-02	-2.7248864	-3.670383	-0.61444966	SDC3	syndecan 3
341182.1_PROBE1	2.53e-02	1.13e-02	-2.7046904	-3.670746	-0.55354286	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
NM_014711.1_PROBE1	3.46e-02	1.63e-02	2.5479035	-3.670812	0.63221594	CCP110	centriolar coiled-coil protein 110
298442.1_PROBE1	2.92e-02	1.34e-02	-2.632384	-3.670839	-0.57352434	SOGA1	suppressor of glucose, autophagy associated 1
1045501.14_PROBE1	2.50e-02	1.11e-02	2.7104615	-3.670892	0.29665275	MIEN1	migration and invasion enhancer 1
M61906_PROBE1	2.61e-02	1.17e-02	2.6876695	-3.671129	0.60426733	PIK3R1	phosphoinositide-3-kinase regulatory subunit 1
AF216077_PROBE1	3.34e-02	1.57e-02	-2.5658042	-3.673315	-0.51288945		
349609.1_PROBE1	2.53e-02	1.13e-02	-2.7030354	-3.673396	-0.40850017		
357276.11_PROBE1	2.44e-02	1.08e-02	2.7231111	-3.673776	0.46882936	INPP4A	inositol polyphosphate-4-phosphatase type I A
NM_018718_PROBE1	2.61e-02	1.17e-02	-2.6888468	-3.673909	-0.47789549	CEP41	centrosomal protein 41
AB023152_PROBE1	2.44e-02	1.08e-02	-2.7214323	-3.674342	-0.58096314	MAN2B2	mannosidase alpha class 2B member 2
1502231.12_PROBE1	3.54e-02	1.68e-02	2.53628	-3.675577	0.65800026		
227970.1_PROBE1	2.44e-02	1.08e-02	-2.7223061	-3.676176	-0.71043827	FAM96A	family with sequence similarity 96 member A
NM_002040.1_PROBE1	2.44e-02	1.08e-02	-2.7214816	-3.676433	-0.77730525	GABPA	GA binding protein transcription factor alpha subunit
NM_032813.1_PROBE1	2.68e-02	1.21e-02	-2.6755746	-3.676653	-0.47723468	TMTC4	transmembrane and tetratricopeptide repeat containing 4
T91371_PROBE1	3.66e-02	1.75e-02	-2.5187971	-3.677002	-0.61033446		
NM_000579.1_PROBE1	2.69e-02	1.22e-02	2.6726808	-3.678491	0.61527683	CCR5	C-C motif chemokine receptor 5 (gene/pseudogene)
401921.2_PROBE1	2.55e-02	1.14e-02	-2.699622	-3.680303	-0.33915037	IGF2BP1	insulin like growth factor 2 mRNA binding protein 1
NM_004085.2_PROBE1	2.61e-02	1.17e-02	-2.6877264	-3.681233	-0.556673	TIMM8A	translocase of inner mitochondrial membrane 8 homolog A (yeast)
NM_024090.1_PROBE1	2.56e-02	1.15e-02	-2.6971292	-3.682001	-0.3647709	ELOVL6	ELOVL fatty acid elongase 6
AF070574_PROBE1	2.46e-02	1.09e-02	-2.7169894	-3.682303	-0.4778522	SPATA2L	spermatogenesis associated 2 like
234952.10_PROBE1	2.54e-02	1.13e-02	-2.7022254	-3.682311	-0.75554178		
NM_002947.1_PROBE1	2.64e-02	1.19e-02	2.6822783	-3.684036	0.59177591	RPA3	replication protein A3
AB037802_PROBE1	2.45e-02	1.09e-02	-2.7197828	-3.684348	-0.41456259	COG1	component of oligomeric golgi complex 1
1109037.1_PROBE1	2.48e-02	1.10e-02	-2.7141476	-3.684418	-0.66448986		
1508570.1_PROBE1	2.55e-02	1.14e-02	2.6992408	-3.685009	0.36820228		
NM_021965.1_PROBE1	4.72e-02	2.36e-02	-2.3884956	-3.685711	-0.75764825	PGM5	phosphoglucomutase 5
1397546.4_PROBE1	2.62e-02	1.18e-02	2.686751	-3.686419	0.32334876		
1378166CB1_PROBE1	2.58e-02	1.15e-02	2.6943992	-3.686747	0.54034429	RPL29	ribosomal protein L29
234717.9_PROBE1	2.55e-02	1.14e-02	-2.6993977	-3.687084	-0.49009003	MIPEP	mitochondrial intermediate peptidase
D42055_PROBE1	3.09e-02	1.43e-02	2.6043553	-3.687149	0.57649208	NEDD4	neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase
2138834CB1_PROBE1	2.61e-02	1.17e-02	2.6883523	-3.687398	0.68281088	NDUFA10	NADH:ubiquinone oxidoreductase subunit A10
402733.1_PROBE1	3.19e-02	1.49e-02	-2.5880129	-3.687824	-0.49277656		
248309.1_PROBE1	4.49e-02	2.22e-02	-2.4137532	-3.689181	-0.98358613	CMYA5	cardiomyopathy associated 5
1386867.1_PROBE1	3.40e-02	1.60e-02	-2.5573022	-3.689391	-0.5905092		
NM_024510.1_PROBE1	2.57e-02	1.15e-02	2.6953218	-3.68952	0.45212818		
NM_016249.1_PROBE1	4.21e-02	2.07e-02	-2.4463386	-3.68986	-0.68568494	MAGEC2	MAGE family member C2
1448541.1_PROBE1	3.01e-02	1.38e-02	-2.6182241	-3.691354	-0.94903542	CTTN	cortactin
N22911_PROBE1	2.56e-02	1.15e-02	-2.6978102	-3.69144	-0.7769966		
NM_024749.1_PROBE1	4.36e-02	2.15e-02	-2.4290827	-3.692294	-1.04644763	VASH2	vasohibin 2
NM_001985.1_PROBE1	2.52e-02	1.12e-02	2.7062847	-3.693798	0.47488775	ETFB	electron transfer flavoprotein beta subunit
1011439.1_PROBE1	2.66e-02	1.20e-02	-2.6792478	-3.694335	-0.60073268	XPNPEP2	X-prolyl aminopeptidase 2
NM_005221.3_PROBE1	2.74e-02	1.24e-02	-2.6632411	-3.694994	-0.34147132	DLX5	distal-less homeobox 5
AF086304_PROBE1	3.21e-02	1.49e-02	-2.5859577	-3.695101	-0.57292397	DYNLL2	dynein light chain LC8-type 2
NM_007256.1_PROBE1	3.23e-02	1.51e-02	-2.5823123	-3.69773	-0.46481373	SLCO2B1	solute carrier organic anion transporter family member 2B1
AB037793_PROBE1	3.52e-02	1.66e-02	-2.5403184	-3.698925	-0.58491367	USP35	ubiquitin specific peptidase 35
S72393_PROBE1	3.58e-02	1.70e-02	2.5301789	-3.701004	0.67567327	CSNK2A1	casein kinase 2 alpha 1
NM_002533.1_PROBE1	2.53e-02	1.13e-02	2.7036052	-3.701522	0.40056754	NVL	nuclear VCP-like
3482181CB1_PROBE1	2.58e-02	1.15e-02	-2.6945032	-3.702493	-0.53730003	CLDN14	claudin 14
NM_005382.1_PROBE1	4.39e-02	2.17e-02	-2.425706	-3.70256	-0.68039596	NEFM	neurofilament, medium polypeptide
NM_004387.1_PROBE1	3.55e-02	1.68e-02	-2.5357569	-3.70281	-0.74684947	NKX2-5	NK2 homeobox 5
1096556.1_PROBE1	3.11e-02	1.44e-02	2.6017694	-3.703956	0.66856102	RMND5A	required for meiotic nuclear division 5 homolog A
AL519036_PROBE1	2.58e-02	1.15e-02	-2.6944473	-3.705064	-0.43415577	REEP4	receptor accessory protein 4
NM_016220.1_PROBE1	3.17e-02	1.47e-02	2.5922777	-3.706143	0.52147759	ZNF107	zinc finger protein 107
NM_003669.1_PROBE1	3.03e-02	1.40e-02	-2.6142955	-3.70633	-0.5696336		
NM_000625.1_PROBE1	2.51e-02	1.12e-02	-2.7082778	-3.706854	-0.78411644	NOS2	nitric oxide synthase 2
NM_052933.1_PROBE1	2.58e-02	1.16e-02	-2.6939966	-3.707695	-0.60221137	TSGA13	testis specific 13
000136CB1_PROBE1	2.54e-02	1.14e-02	2.7012082	-3.707741	0.42701609	MRPS33	mitochondrial ribosomal protein S33
NM_002061.1_PROBE1	2.58e-02	1.16e-02	2.6939778	-3.709279	0.35033454	GCLM	glutamate-cysteine ligase modifier subunit
NM_002639.1_PROBE1	3.65e-02	1.74e-02	-2.52049	-3.71071	-0.5254434	SERPINB5	serpin family B member 5
1010258.3_PROBE1	4.80e-02	2.41e-02	-2.3788272	-3.715261	-0.84528067	SLC26A1	solute carrier family 26 member 1
NM_006138.1_PROBE1	3.11e-02	1.44e-02	2.6013135	-3.715355	0.72643391	MS4A3	membrane spanning 4-domains A3
AF052109_PROBE1	4.00e-02	1.94e-02	-2.4736225	-3.71627	-0.73738246	AJAP1	adherens junctions associated protein 1
2076646CB1_PROBE1	2.93e-02	1.34e-02	-2.6316128	-3.716765	-0.41966413	FFAR1	free fatty acid receptor 1
NM_024997.1_PROBE1	2.79e-02	1.27e-02	2.6554949	-3.716799	0.72550091	ATF7IP2	activating transcription factor 7 interacting protein 2
NM_005742.1_PROBE1	2.58e-02	1.15e-02	2.6943872	-3.716974	0.41037059	PDIA6	protein disulfide isomerase family A member 6
AF143887_PROBE1	2.76e-02	1.25e-02	-2.6601555	-3.717808	-0.59413574		
NM_005384.1_PROBE1	2.60e-02	1.17e-02	2.6901887	-3.718449	0.45938874	NFIL3	nuclear factor, interleukin 3 regulated
1400046.5_PROBE1	2.96e-02	1.36e-02	-2.6262869	-3.718767	-1.15693315	ZDHHC11	zinc finger DHHC-type containing 11
5687864CB1_PROBE1	2.53e-02	1.13e-02	2.703131	-3.72065	0.39016184	ABHD16A	abhydrolase domain containing 16A
NM_017664.1_PROBE1	2.64e-02	1.19e-02	2.6825174	-3.720755	0.39313308	ANKRD10	ankyrin repeat domain 10
AF109907_PROBE1	2.58e-02	1.16e-02	-2.6938552	-3.720882	-0.41459464		
NM_002677.1_PROBE1	4.25e-02	2.09e-02	-2.441959	-3.721396	-0.66391958	PMP2	peripheral myelin protein 2
NM_013994.1_PROBE1	3.33e-02	1.56e-02	-2.5681072	-3.722212	-0.56606622	DDR1	discoidin domain receptor tyrosine kinase 1
NM_022131.1_PROBE1	4.32e-02	2.13e-02	-2.4328615	-3.7225	-0.9883882	CLSTN2	calsyntenin 2
410739.4_PROBE1	2.89e-02	1.32e-02	2.638289	-3.723138	0.72161025	KIF16B	kinesin family member 16B
1452787.1_PROBE1	3.45e-02	1.62e-02	2.5499609	-3.723289	0.57897931	SNX1	sorting nexin 1
NM_007169.1_PROBE1	2.68e-02	1.21e-02	-2.675263	-3.723337	-0.36359528	PEMT	phosphatidylethanolamine N-methyltransferase
NM_000834.2_PROBE1	2.85e-02	1.30e-02	-2.6440299	-3.723432	-0.58526246	GRIN2B	glutamate ionotropic receptor NMDA type subunit 2B
1093481.1_PROBE1	2.55e-02	1.14e-02	-2.7002731	-3.723536	-0.73624294	ESAM	endothelial cell adhesion molecule
NM_004175.1_PROBE1	2.55e-02	1.14e-02	2.698858	-3.723767	0.34568042	SNRPD3	small nuclear ribonucleoprotein D3 polypeptide
NM_006513.1_PROBE1	2.55e-02	1.14e-02	-2.7006545	-3.72403	-0.39644842	SARS	seryl-tRNA synthetase
AI334040_PROBE1	3.36e-02	1.57e-02	-2.5633009	-3.724096	-0.52800041	CCDC113	coiled-coil domain containing 113
200806.2_PROBE1	2.60e-02	1.17e-02	2.6905539	-3.726181	0.85602078	FAM81A	family with sequence similarity 81 member A
404188.1_PROBE1	2.61e-02	1.17e-02	2.688537	-3.72755	0.33231031	SOX1	SRY-box 1
981451.1_PROBE1	3.71e-02	1.77e-02	2.512288	-3.728149	0.49082235	SLC30A8	solute carrier family 30 member 8
AL137521_PROBE1	2.91e-02	1.33e-02	-2.6337077	-3.729276	-0.47525677	TMEM104	transmembrane protein 104
NM_032778.1_PROBE1	3.38e-02	1.58e-02	2.5606124	-3.729551	0.58473719	MINA	MYC induced nuclear antigen
NM_018451.1_PROBE1	2.92e-02	1.34e-02	-2.632687	-3.729964	-0.61310853	CENPJ	centromere protein J
350625.1_PROBE2	3.60e-02	1.71e-02	-2.5275971	-3.730214	-0.4085769		
NM_018297.1_PROBE1	2.84e-02	1.29e-02	2.6469045	-3.731456	0.44474841	NGLY1	N-glycanase 1
NM_002742.1_PROBE1	2.99e-02	1.38e-02	-2.6202105	-3.73156	-0.63194101	PRKD1	protein kinase D1
1100178.1_PROBE1	2.57e-02	1.15e-02	-2.6957375	-3.731579	-0.67243791	ZNF451	zinc finger protein 451
NM_031417.1_PROBE1	3.03e-02	1.40e-02	-2.6147346	-3.731815	-0.53884397	MARK4	microtubule affinity regulating kinase 4
1453001.2_PROBE1	2.63e-02	1.18e-02	-2.6835359	-3.733068	-1.04895349	ANKRD13D	ankyrin repeat domain 13D
NM_033445.1_PROBE1	2.62e-02	1.18e-02	2.6859177	-3.733356	0.75967786	HIST3H2A	histone cluster 3, H2a
NM_001025.2_PROBE1	2.83e-02	1.29e-02	2.6478357	-3.7335	0.55300838	RPS23	ribosomal protein S23
1064912.8_PROBE1	2.65e-02	1.19e-02	-2.6803585	-3.733979	-0.56341519	ULBP2	UL16 binding protein 2
AL117392_PROBE1	2.66e-02	1.20e-02	2.6787539	-3.734246	0.45043237	CGGBP1	CGG triplet repeat binding protein 1
NM_052848.1_PROBE1	2.63e-02	1.18e-02	-2.6838222	-3.735449	-0.711905	CCDC97	coiled-coil domain containing 97
AB007957_PROBE1	2.92e-02	1.34e-02	-2.6324777	-3.735474	-0.6989647	SNX27	sorting nexin family member 27
AK000264_PROBE1	2.68e-02	1.21e-02	-2.6742924	-3.737922	-0.45035206	MEPCE	methylphosphate capping enzyme
NM_007036.2_PROBE1	2.99e-02	1.38e-02	-2.6205382	-3.738619	-0.49998898	ESM1	endothelial cell specific molecule 1
1501899.5_PROBE1	3.41e-02	1.61e-02	-2.5551137	-3.738841	-0.48346271	MORF4L1	mortality factor 4 like 1
AJ131693_PROBE1	2.73e-02	1.23e-02	2.6664976	-3.738916	0.42602711	AKAP9	A-kinase anchoring protein 9
1512956.5_PROBE1	3.27e-02	1.52e-02	-2.5770387	-3.738929	-0.57971969	FOSL2	FOS like 2, AP-1 transcription factor subunit
1448560.1_PROBE1	4.52e-02	2.24e-02	-2.4106	-3.739229	-0.72377491	TCF7L1	transcription factor 7 like 1
114549.1_PROBE1	2.69e-02	1.22e-02	-2.6727999	-3.739645	-0.73683203		
AF007149_PROBE1	2.94e-02	1.35e-02	-2.6290162	-3.739791	-0.53801648	C2orf72	chromosome 2 open reading frame 72
NM_012107.1_PROBE1	3.60e-02	1.71e-02	-2.5269029	-3.740634	-0.57377135		
215568.9_PROBE1	2.79e-02	1.27e-02	-2.6548442	-3.740645	-0.49040708	FLJ20021	uncharacterized LOC90024
NM_017947.1_PROBE1	3.34e-02	1.56e-02	-2.5663573	-3.742097	-0.71304516	MOCOS	molybdenum cofactor sulfurase
1028041.1_PROBE1	2.63e-02	1.19e-02	-2.6834788	-3.743727	-0.24927899		
3957925CB1_PROBE1	3.88e-02	1.87e-02	-2.4896958	-3.74396	-0.9082199	SLC27A6	solute carrier family 27 member 6
111844.1_PROBE1	3.19e-02	1.49e-02	-2.5880558	-3.744903	-0.68717484	POU5F1	POU class 5 homeobox 1
X68879_PROBE1	4.04e-02	1.96e-02	-2.468194	-3.745063	-1.07293524	EMX1	empty spiracles homeobox 1
NM_002030.2_PROBE1	2.59e-02	1.16e-02	2.6919104	-3.745094	0.4983677	FPR3	formyl peptide receptor 3
NM_001150.1_PROBE1	2.68e-02	1.21e-02	-2.6749539	-3.747008	-0.46887688	ANPEP	alanyl aminopeptidase, membrane
NM_002909.1_PROBE1	4.24e-02	2.08e-02	-2.4426513	-3.747053	-0.67226005	REG1A	regenerating family member 1 alpha
403396.3_PROBE1	2.71e-02	1.23e-02	-2.6685786	-3.747961	-0.30658695	PEBP4	phosphatidylethanolamine binding protein 4
NM_019613.1_PROBE1	2.85e-02	1.30e-02	2.6435727	-3.749381	0.42373511	WDR45B	WD repeat domain 45B
181607.14_PROBE1	2.69e-02	1.22e-02	-2.6729275	-3.750104	-0.53837158		
NM_001358.1_PROBE1	2.66e-02	1.20e-02	2.6783193	-3.75295	0.44257233	DHX15	DEAH-box helicase 15
1871925CB1_PROBE1	3.39e-02	1.59e-02	2.5586419	-3.753499	0.51697117	URB1	URB1 ribosome biogenesis 1 homolog (S. cerevisiae)
406529.18_PROBE1	2.55e-02	1.14e-02	-2.7006539	-3.753522	-0.21100785	RPH3AL	rabphilin 3A-like (without C2 domains)
NM_002190.1_PROBE1	2.73e-02	1.24e-02	-2.6653256	-3.754288	-0.70871621	IL17A	interleukin 17A
NM_012105.1_PROBE1	2.70e-02	1.22e-02	-2.6707526	-3.754883	-0.50426459	BACE2	beta-site APP-cleaving enzyme 2
N49826_PROBE1	3.65e-02	1.74e-02	-2.5210662	-3.755142	-0.61722457		
NM_033123.1_PROBE1	2.72e-02	1.23e-02	-2.6675246	-3.755555	-0.71891089	PLCZ1	phospholipase C zeta 1
NM_005816.1_PROBE1	2.65e-02	1.19e-02	2.6810257	-3.755886	0.43241959	CD96	CD96 molecule
J03040_PROBE1	2.62e-02	1.18e-02	-2.6861538	-3.756256	-0.30201147	SPARC	secreted protein acidic and cysteine rich
NM_033049.1_PROBE1	3.83e-02	1.85e-02	-2.4950063	-3.756401	-0.60781681	MUC13	mucin 13, cell surface associated
1383246.2_PROBE1	3.08e-02	1.42e-02	-2.6060085	-3.757595	-0.48862603	BAALC	brain and acute leukemia, cytoplasmic
410617.2_PROBE1	2.96e-02	1.36e-02	2.6258737	-3.758124	0.49965539	ZNF8	zinc finger protein 8
123727.1_PROBE1	2.64e-02	1.19e-02	-2.6825852	-3.758348	-0.33035412	IL6	interleukin 6
237454.11_PROBE1	2.68e-02	1.21e-02	2.6753661	-3.758703	1.09260982	REEP3	receptor accessory protein 3
AL137589_PROBE1	3.27e-02	1.53e-02	-2.5768932	-3.760027	-0.63026756	FBXL19	F-box and leucine rich repeat protein 19
978186.2_PROBE1	2.71e-02	1.22e-02	-2.6700912	-3.76003	-0.39686645	C5orf24	chromosome 5 open reading frame 24
NM_018209.1_PROBE1	2.78e-02	1.26e-02	-2.6568947	-3.76014	-0.52121712	ARFGAP1	ADP ribosylation factor GTPase activating protein 1
NM_006472.1_PROBE1	2.59e-02	1.16e-02	2.6923821	-3.760584	0.40306884	TXNIP	thioredoxin interacting protein
1108646.1_PROBE1	4.01e-02	1.94e-02	-2.4726154	-3.761048	-0.55579944		
2661946CB1_PROBE1	3.49e-02	1.65e-02	-2.5439617	-3.761147	-0.64975317	MC2R	melanocortin 2 receptor
903186.5_PROBE1	2.75e-02	1.25e-02	2.6627572	-3.761505	0.39441429	OXLD1	oxidoreductase like domain containing 1
NM_001671.1_PROBE1	3.27e-02	1.53e-02	-2.5768648	-3.762372	-0.68032645	ASGR1	asialoglycoprotein receptor 1
1398946.17_PROBE1	2.68e-02	1.21e-02	2.6757776	-3.763015	2.08141258		
1042221.1_PROBE1	3.58e-02	1.70e-02	-2.5309408	-3.764411	-0.56896685	PURG	purine rich element binding protein G
3144643CB1_PROBE1	3.33e-02	1.56e-02	2.5676445	-3.764711	0.76994248	MEIS1	Meis homeobox 1
903852.1_PROBE1	4.53e-02	2.25e-02	-2.409103	-3.765663	-0.72354433	ARL14	ADP ribosylation factor like GTPase 14
1106528.1_PROBE1	3.72e-02	1.78e-02	-2.5105786	-3.765864	-0.54605344	ACE	angiotensin I converting enzyme
NM_005232.1_PROBE1	2.70e-02	1.22e-02	-2.6714035	-3.766309	-0.57463346	EPHA1	EPH receptor A1
NM_018406.1_PROBE1	4.30e-02	2.12e-02	-2.4357363	-3.767536	-0.55711028	MUC4	mucin 4, cell surface associated
NM_017933.1_PROBE1	3.11e-02	1.44e-02	2.6011674	-3.768016	0.46732905	PID1	phosphotyrosine interaction domain containing 1
NM_024896.1_PROBE1	2.76e-02	1.25e-02	-2.6610247	-3.768294	-0.45594305	ERMP1	endoplasmic reticulum metallopeptidase 1
1136177.1_PROBE1	4.51e-02	2.24e-02	-2.4110077	-3.768332	-0.81727102	NRP2	neuropilin 2
CAA59998_PROBE1	3.84e-02	1.85e-02	-2.4936308	-3.768552	-0.51614023	H2AFB2///H2AFB3	H2A histone family member B2///H2A histone family member B3
AL157466_PROBE1	2.86e-02	1.31e-02	-2.6420658	-3.768649	-1.09657545		
NM_018329.1_PROBE1	3.26e-02	1.52e-02	-2.5784134	-3.768945	-0.53054468		
AB018313_PROBE1	2.72e-02	1.23e-02	-2.6676031	-3.770317	-0.51476721	VPS39	VPS39, HOPS complex subunit
NM_021153.1_PROBE1	4.09e-02	1.99e-02	-2.4621686	-3.770848	-0.73649805	CDH19	cadherin 19
NM_002778.1_PROBE1	2.71e-02	1.23e-02	2.6694995	-3.771331	0.79707171	PSAP	prosaposin
NM_030908.1_PROBE1	3.78e-02	1.82e-02	-2.5022532	-3.772393	-0.41699498	OR2A4	olfactory receptor family 2 subfamily A member 4
1448919.1_PROBE1	3.27e-02	1.53e-02	-2.5761533	-3.772704	-0.58545536	TM4SF20	transmembrane 4 L six family member 20
NM_024706.1_PROBE1	2.78e-02	1.26e-02	-2.6571227	-3.774178	-0.33945415	ZNF668	zinc finger protein 668
NM_003812.1_PROBE1	3.02e-02	1.39e-02	-2.6153942	-3.774209	-0.57696991	ADAM23	ADAM metallopeptidase domain 23
NM_002843.1_PROBE1	3.51e-02	1.66e-02	2.5416928	-3.774326	0.47524128	PTPRJ	protein tyrosine phosphatase, receptor type J
239918.8_PROBE1	2.78e-02	1.26e-02	2.6565747	-3.774812	0.42972533	TRAPPC6A	trafficking protein particle complex 6A
NM_006686.2_PROBE1	5.00e-02	2.53e-02	-2.3576687	-3.775082	-0.77748857	ACTL7B	actin like 7B
NM_001675.1_PROBE1	2.75e-02	1.25e-02	2.661671	-3.775561	0.28717235	ATF4	activating transcription factor 4
NM_021203.2_PROBE1	2.77e-02	1.26e-02	-2.6591412	-3.776203	-0.35931819	SRPRB	SRP receptor beta subunit
S70348_PROBE1	2.77e-02	1.26e-02	-2.6589022	-3.776484	-0.67047311	ITGB3	integrin subunit beta 3
1447676CB1_PROBE1	3.37e-02	1.58e-02	2.5626141	-3.778639	0.49582654	SLC13A4	solute carrier family 13 member 4
NM_022372.1_PROBE1	3.02e-02	1.39e-02	-2.6154808	-3.778958	-0.419162	MLST8	MTOR associated protein, LST8 homolog
1054820.1_PROBE1	2.84e-02	1.30e-02	-2.6453499	-3.779671	-0.53052097		
NM_024764.1_PROBE1	3.11e-02	1.44e-02	-2.6018738	-3.779886	-0.37572541	CATSPERB	cation channel sperm associated auxiliary subunit beta
NM_018849.1_PROBE1	3.26e-02	1.52e-02	2.578627	-3.780454	0.47405336	ABCB4	ATP binding cassette subfamily B member 4
1041207.1_PROBE1	3.28e-02	1.53e-02	-2.5758435	-3.780875	-0.44104881	CYP3A4	cytochrome P450 family 3 subfamily A member 4
NM_005583.1_PROBE1	2.80e-02	1.28e-02	-2.6526195	-3.781041	-0.5904599	LYL1	LYL1, basic helix-loop-helix family member
830177CB1_PROBE1	2.85e-02	1.30e-02	2.6439329	-3.781625	0.77966827	IL5RA	interleukin 5 receptor subunit alpha
903398.1_PROBE1	2.87e-02	1.31e-02	-2.6412746	-3.78218	-1.04468613		
1250492CB1_PROBE1	3.18e-02	1.48e-02	-2.5906567	-3.78324	-0.48059511	SLC34A2	solute carrier family 34 member 2
NM_032923.1_PROBE1	2.99e-02	1.38e-02	-2.62036	-3.784093	-0.54446367		
NM_020445.1_PROBE1	3.00e-02	1.38e-02	2.6190956	-3.784441	0.71094681	ACTR3B	ARP3 actin related protein 3 homolog B
NM_052842.1_PROBE1	2.68e-02	1.21e-02	-2.674438	-3.784572	-0.4347771	BCL2L12	BCL2 like 12
NM_000678.2_PROBE1	3.65e-02	1.74e-02	-2.520607	-3.785646	-0.56978701	ADRA1D	adrenoceptor alpha 1D
NM_021738.1_PROBE1	2.69e-02	1.22e-02	2.6728261	-3.786642	0.35784687	SVIL	supervillin
NM_013255.1_PROBE1	2.69e-02	1.22e-02	-2.6727319	-3.787888	-0.34988252	MKLN1	muskelin 1
NM_021939.1_PROBE1	4.97e-02	2.51e-02	-2.3604868	-3.788805	-0.66925184	FKBP10	FK506 binding protein 10
NM_005016.2_PROBE1	2.75e-02	1.25e-02	2.6625273	-3.790237	0.40194365	PCBP2	poly(rC) binding protein 2
NM_016019.1_PROBE1	2.71e-02	1.22e-02	2.6696495	-3.791191	0.3968238	LUC7L2	LUC7 like 2, pre-mRNA splicing factor
NM_002830.1_PROBE1	2.91e-02	1.33e-02	2.6335298	-3.791307	0.51766608	PTPN4	protein tyrosine phosphatase, non-receptor type 4
474922.1_PROBE1	2.73e-02	1.23e-02	-2.6664303	-3.792633	-0.28256704	PIK3R5	phosphoinositide-3-kinase regulatory subunit 5
NM_015496.1_PROBE1	2.71e-02	1.22e-02	2.6697416	-3.792792	0.36562199	KIAA1429	KIAA1429
